job_title,company,match_score,recommendation,salary_range,location,job_url
Product Manager - Content Finance,Netflix,75.13,🚀 STRONG MATCH - Highly recommended,$240K - $700K,"Los Angeles, California, United States of America",https://explore.jobs.netflix.net/careers/job/790312034465-product-manager-content-finance-los-angeles-california-united-states-of-america?domain=netflix.com&microsite=netflix.com
"Manager, Inclusion Strategy - Korea",Netflix,75.11,🚀 STRONG MATCH - Highly recommended,,"Seoul, Korea, Republic of",https://explore.jobs.netflix.net/careers/job/790311976458-manager-inclusion-strategy-korea-seoul-korea-republic-of?domain=netflix.com&microsite=netflix.com
"QA Manager, Studio Development Games",Netflix,75.11,🚀 STRONG MATCH - Highly recommended,"$60,000-270,000","USA - Remote or Vancouver, British Columbia, Canada",https://explore.jobs.netflix.net/careers/job/790311932645-qa-manager-studio-development-games-usa-remote?domain=netflix.com&microsite=netflix.com
Character FX Artist,Netflix,75.08,🚀 STRONG MATCH - Highly recommended,,"Sydney, Australia",https://explore.jobs.netflix.net/careers/job/790301137954-character-fx-artist-sydney-australia?domain=netflix.com&microsite=netflix.com
"Administrative Assistant, Enterprise Operations",Netflix,75.06,🚀 STRONG MATCH - Highly recommended,"$60,000 - $240,000","Los Angeles, California, United States of America",https://explore.jobs.netflix.net/careers/job/790303925424-administrative-assistant-enterprise-operations-los-angeles-california-united-states-of-america?domain=netflix.com&microsite=netflix.com
"Team Lead, Talent Coordination (Interview Scheduling)",Netflix,75.06,🚀 STRONG MATCH - Highly recommended,,"Manila, Philippines",https://explore.jobs.netflix.net/careers/job/790304098700-team-lead-talent-coordination-interview-scheduling--manila-philippines?domain=netflix.com&microsite=netflix.com
"Senior Manager, Payroll - APAC",Netflix,75.02,🚀 STRONG MATCH - Highly recommended,,"Singapore, Singapore",https://explore.jobs.netflix.net/careers/job/790302388713-senior-manager-payroll-apac-singapore-singapore?domain=netflix.com&microsite=netflix.com
Creative Director - Games,Netflix (Next Games),75.01,🚀 STRONG MATCH - Highly recommended,,"Helsinki, Finland",https://explore.jobs.netflix.net/careers/job/790311806432-creative-director-games-helsinki-finland?domain=netflix.com&microsite=netflix.com
Crowds Artist,Netflix Animation Studios,74.97,✅ GOOD MATCH - Consider applying,$80k - 160k CAD,"Vancouver, Canada",https://explore.jobs.netflix.net/careers/job/790301136971-crowds-artist-vancouver-canada?domain=netflix.com&microsite=netflix.com
"Principal Counsel, Litigation",Netflix,74.97,✅ GOOD MATCH - Consider applying,"$180,000 - $690,000","Los Angeles, California, United States of America",https://explore.jobs.netflix.net/careers/job/790304902738-principal-counsel-litigation-los-angeles-california-united-states-of-america?domain=netflix.com&microsite=netflix.com
Live Streaming Program Manager - APAC,Netflix,74.96,✅ GOOD MATCH - Consider applying,,"Tokyo, Japan",https://explore.jobs.netflix.net/careers/job/790304769629-live-streaming-program-manager-apac-tokyo-japan?domain=netflix.com&microsite=netflix.com
"Associate - Production Finance, France",Netflix,74.95,✅ GOOD MATCH - Consider applying,,"Paris, France",https://explore.jobs.netflix.net/careers/job/790304341143-associate-production-finance-france-paris-france?domain=netflix.com&microsite=netflix.com
"Senior Manager, UK Tax",Netflix,74.94,✅ GOOD MATCH - Consider applying,,"London, United Kingdom",https://explore.jobs.netflix.net/careers/job/790312263846-senior-manager-uk-tax-london-united-kingdom?domain=netflix.com&microsite=netflix.com
Character FX Artist,Netflix Animation Studios,74.93,✅ GOOD MATCH - Consider applying,$80k-160k CAD,"Vancouver, Canada",https://explore.jobs.netflix.net/careers/job/790301136356-character-fx-artist-vancouver-canada?domain=netflix.com&microsite=netflix.com
"HR Business Partner, Product",Netflix,74.92,✅ GOOD MATCH - Consider applying,"$80,000 - $280,000","Los Gatos, California, United States of America",https://explore.jobs.netflix.net/careers/job/790311907377-hr-business-partner-product-los-gatos-california-united-states-of-america?domain=netflix.com&microsite=netflix.com
UK Payroll Specialist (Workday),Netflix,74.89,✅ GOOD MATCH - Consider applying,,"London, United Kingdom",https://explore.jobs.netflix.net/careers/job/790304757713-uk-payroll-specialist-workday--london-united-kingdom?domain=netflix.com&microsite=netflix.com
Surfacing Artist,Netflix Animation Studios,74.88,✅ GOOD MATCH - Consider applying,,"Sydney, Australia",https://explore.jobs.netflix.net/careers/job/790303411008-surfacing-artist-sydney-australia?domain=netflix.com&microsite=netflix.com
"Program Manager, CS Learning and Development, EMEA",Netflix,74.87,✅ GOOD MATCH - Consider applying,,"Amsterdam, Netherlands",https://explore.jobs.netflix.net/careers/job/790304834084-program-manager-cs-learning-and-development-emea-amsterdam-netherlands?domain=netflix.com&microsite=netflix.com
"Business Partner, Finance Procurement Operations - Product & Tech",Netflix,74.76,✅ GOOD MATCH - Consider applying,,"Amsterdam, Netherlands",https://explore.jobs.netflix.net/careers/job/790312087457-business-partner-finance-procurement-operations-product-tech-amsterdam-netherlands?domain=netflix.com&microsite=netflix.com
Surfacing Artist,Netflix Animation Studios,74.74,✅ GOOD MATCH - Consider applying,$80k-160k CAD,"Vancouver, Canada",https://explore.jobs.netflix.net/careers/job/790303358428-surfacing-artist-vancouver-canada?domain=netflix.com&microsite=netflix.com
Lighting Artist,Netflix Animation Studios,74.68,✅ GOOD MATCH - Consider applying,$80K-$150K CAD,"Vancouver, Canada",https://explore.jobs.netflix.net/careers/job/790301206068-lighting-artist-vancouver-canada?domain=netflix.com&microsite=netflix.com
"Director, Global Affairs - Japan",Netflix,74.67,✅ GOOD MATCH - Consider applying,,"Tokyo, Japan",https://explore.jobs.netflix.net/careers/job/790304769564-director-global-affairs-japan-tokyo-japan?domain=netflix.com&microsite=netflix.com
"Manager, Internal Communications - Employee Experience",Netflix,74.66,✅ GOOD MATCH - Consider applying,"$160,000 - $320,000","Los Angeles, California, United States of America",https://explore.jobs.netflix.net/careers/job/790312187698-manager-internal-communications-employee-experience-los-angeles-california-united-states-of-america?domain=netflix.com&microsite=netflix.com
"Manager, Sponsorships & Packaging - APAC",Netflix,74.64,✅ GOOD MATCH - Consider applying,,"Singapore, Singapore",https://explore.jobs.netflix.net/careers/job/790304732973-manager-sponsorships-packaging-apac-singapore-singapore?domain=netflix.com&microsite=netflix.com
"Program Manager, UCAN Ads",Netflix,74.62,✅ GOOD MATCH - Consider applying,"$80,000 - $280,000k","New York, New York, United States of America",https://explore.jobs.netflix.net/careers/job/790304256248-program-manager-ucan-ads-new-york-new-york-united-states-of-america?domain=netflix.com&microsite=netflix.com
"Senior Manager, Consumer Products",Netflix,74.6,✅ GOOD MATCH - Consider applying,,"Mexico City, Mexico",https://explore.jobs.netflix.net/careers/job/790304539972-senior-manager-consumer-products-mexico-city-mexico?domain=netflix.com&microsite=netflix.com
"Manager, Marketing Production - Japan",Netflix,74.59,✅ GOOD MATCH - Consider applying,,"Tokyo, Japan",https://explore.jobs.netflix.net/careers/job/790303661219-manager-marketing-production-japan-tokyo-japan?domain=netflix.com&microsite=netflix.com
Final Layout Artist,Netflix Animation Studios,74.59,✅ GOOD MATCH - Consider applying,$80K-$160K CAD,"Vancouver, Canada",https://explore.jobs.netflix.net/careers/job/790304382298-final-layout-artist-vancouver-canada?domain=netflix.com&microsite=netflix.com
"Counsel, Marketing Legal",Netflix,74.58,✅ GOOD MATCH - Consider applying,"$250,000 - $530,000","Los Angeles, California, United States of America",https://explore.jobs.netflix.net/careers/job/790311936351-counsel-marketing-legal-los-angeles-california-united-states-of-america?domain=netflix.com&microsite=netflix.com
Art & Print Producer - India,Netflix,74.57,✅ GOOD MATCH - Consider applying,,"Mumbai, India",https://explore.jobs.netflix.net/careers/job/790303561005-art-print-producer-india-mumbai-india?domain=netflix.com&microsite=netflix.com
"Specialist, Awards – Below-the-Line",Netflix,74.57,✅ GOOD MATCH - Consider applying,"$60,000 - $234,000","Los Angeles, California, United States of America",https://explore.jobs.netflix.net/careers/job/790304577686-specialist-awards-%E2%80%93-below-the-line-los-angeles-california-united-states-of-america?domain=netflix.com&microsite=netflix.com
"Product Manager, Supply (Ads)",Netflix,74.57,✅ GOOD MATCH - Consider applying,"$240,000 - $725,000","New York, New York, United States of America",https://explore.jobs.netflix.net/careers/job/790304826699-product-manager-supply-ads--new-york-new-york-united-states-of-america?domain=netflix.com&microsite=netflix.com
"Administrative Assistant, Chief Financial Officer (2nd)",Netflix,74.54,✅ GOOD MATCH - Consider applying,,"Los Angeles, California, United States of America",https://explore.jobs.netflix.net/careers/job/790312018530-administrative-assistant-chief-financial-officer-2nd--los-angeles-california-united-states-of-america?domain=netflix.com&microsite=netflix.com
"Executive Assistant, Finance",Netflix,74.51,✅ GOOD MATCH - Consider applying,"$60,000 - $240,000","Los Gatos, California, United States of America",https://explore.jobs.netflix.net/careers/job/790304023453-executive-assistant-finance-los-gatos-california-united-states-of-america?domain=netflix.com&microsite=netflix.com
QA Test Lead,Netflix Games Studio,74.51,✅ GOOD MATCH - Consider applying,"$50,000- $250,000 USD",USA - Remote,https://explore.jobs.netflix.net/careers/job/790303287033-qa-test-lead-usa-remote?domain=netflix.com&microsite=netflix.com
Internal Auditor,Netflix,74.5,✅ GOOD MATCH - Consider applying,"$50,000 - $240,000","Los Angeles, California, United States of America",https://explore.jobs.netflix.net/careers/job/790304862627-internal-auditor-los-angeles-california-united-states-of-america?domain=netflix.com&microsite=netflix.com
"Product Manager, Ad Server (Ads)",Netflix,74.49,✅ GOOD MATCH - Consider applying,"$120,000 - $515,000","New York, New York, United States of America",https://explore.jobs.netflix.net/careers/job/790304857606-product-manager-ad-server-ads--new-york-new-york-united-states-of-america?domain=netflix.com&microsite=netflix.com
Senior HR Business Partner - Finance and Strategy,Netflix,74.46,✅ GOOD MATCH - Consider applying,"$80,000 - $280,000","Los Angeles, California, United States of America or Los Gatos, California, United States of America",https://explore.jobs.netflix.net/careers/job/790303042280-senior-hr-business-partner-finance-and-strategy-los-angeles-california-united-states-of-america?domain=netflix.com&microsite=netflix.com
"Senior Manager, Screenings - APAC",Netflix,74.45,✅ GOOD MATCH - Consider applying,,"Tokyo, Japan",https://explore.jobs.netflix.net/careers/job/790304931656-senior-manager-screenings-apac-tokyo-japan?domain=netflix.com&microsite=netflix.com
"Coordinator, Legal Workflows, Tools & Operations - Japan",Netflix,74.45,✅ GOOD MATCH - Consider applying,,"Tokyo, Japan",https://explore.jobs.netflix.net/careers/job/790305012830-coordinator-legal-workflows-tools-operations-japan-tokyo-japan?domain=netflix.com&microsite=netflix.com
"Social Manager, Nonfiction & Live",Netflix,74.44,✅ GOOD MATCH - Consider applying,"$150,000 - $270,000","Los Angeles, California, United States of America",https://explore.jobs.netflix.net/careers/job/790304644017-social-manager-nonfiction-live-los-angeles-california-united-states-of-america?domain=netflix.com&microsite=netflix.com
"Counsel, Business & Legal Affairs - Korea",Netflix,74.44,✅ GOOD MATCH - Consider applying,,"Seoul, Korea, Republic of",https://explore.jobs.netflix.net/careers/job/790304679549-counsel-business-legal-affairs-korea-seoul-korea-republic-of?domain=netflix.com&microsite=netflix.com
Matte Painting Artist,Netflix Animation Studios,74.39,✅ GOOD MATCH - Consider applying,,"Sydney, Australia",https://explore.jobs.netflix.net/careers/job/790303498029-matte-painting-artist-sydney-australia?domain=netflix.com&microsite=netflix.com
HR Shared Services Specialist - Korean Bilingual,Netflix,74.35,✅ GOOD MATCH - Consider applying,,"Manila, Philippines",https://explore.jobs.netflix.net/careers/job/790304544113-%E2%80%8B%E2%80%8Bhr-shared-services-specialist-korean-bilingual-manila-philippines?domain=netflix.com&microsite=netflix.com
Communications Coordinator - META,Netflix,74.34,✅ GOOD MATCH - Consider applying,,"Amsterdam, Netherlands",https://explore.jobs.netflix.net/careers/job/790300280294-communications-coordinator-meta-amsterdam-netherlands?domain=netflix.com&microsite=netflix.com
"Manager, Photo & AV Studio - Chinese Language Content",Netflix,74.33,✅ GOOD MATCH - Consider applying,,"Taipei City, Taiwan",https://explore.jobs.netflix.net/careers/job/790303045914-manager-photo-av-studio-chinese-language-content-taipei-city-taiwan?domain=netflix.com&microsite=netflix.com
Marketing Production Manager - CEE,Netflix,74.33,✅ GOOD MATCH - Consider applying,,"Warsaw, Poland",https://explore.jobs.netflix.net/careers/job/790304121146-marketing-production-manager-cee-warsaw-poland?domain=netflix.com&microsite=netflix.com
"Business & Legal Affairs Attorney, Netflix Animation Studios",Netflix,74.32,✅ GOOD MATCH - Consider applying,"$325,000-$800,000","Burbank, California, United States of America",https://explore.jobs.netflix.net/careers/job/790312009600-business-legal-affairs-attorney-netflix-animation-studios-burbank-california-united-states-of-america?domain=netflix.com&microsite=netflix.com
"Director, Ads Marketing - APAC",Netflix,74.32,✅ GOOD MATCH - Consider applying,,"Singapore, Singapore",https://explore.jobs.netflix.net/careers/job/790312024033-director-ads-marketing-apac-singapore-singapore?domain=netflix.com&microsite=netflix.com
"Talent Coordinator, APAC",Netflix,74.31,✅ GOOD MATCH - Consider applying,,"Manila, Philippines",https://explore.jobs.netflix.net/careers/job/790303750795-talent-coordinator-apac-manila-philippines?domain=netflix.com&microsite=netflix.com
"Manager, Account Management",Netflix,74.27,✅ GOOD MATCH - Consider applying,,"Mexico City, Mexico",https://explore.jobs.netflix.net/careers/job/790303044731-manager-account-management-mexico-city-mexico?domain=netflix.com&microsite=netflix.com
Creative Manager - Thailand,Netflix,74.26,✅ GOOD MATCH - Consider applying,,"Bangkok, Thailand",https://explore.jobs.netflix.net/careers/job/790311982629-creative-manager-thailand-bangkok-thailand?domain=netflix.com&microsite=netflix.com
Senior Client Partner (Auto),Netflix,74.25,✅ GOOD MATCH - Consider applying,$70k - $420k,"Michigan - Remote, United States of America",https://explore.jobs.netflix.net/careers/job/790311788228-senior-client-partner-auto--michigan-remote-united-states-of-america?domain=netflix.com&microsite=netflix.com
"Lead, Production Finance - Japan",Netflix,74.23,✅ GOOD MATCH - Consider applying,,"Tokyo, Japan",https://explore.jobs.netflix.net/careers/job/790303711174-lead-production-finance-japan-tokyo-japan?domain=netflix.com&microsite=netflix.com
"Administrative Assistant, Talent Acquisition",Netflix,74.23,✅ GOOD MATCH - Consider applying,"$60,000 - $240,000","Los Angeles, California, United States of America",https://explore.jobs.netflix.net/careers/job/790304131644-administrative-assistant-talent-acquisition-los-angeles-california-united-states-of-america?domain=netflix.com&microsite=netflix.com
Crowd/Fix Animator,Netflix Animation Studios,74.21,✅ GOOD MATCH - Consider applying,,"Sydney, Australia",https://explore.jobs.netflix.net/careers/job/790303001605-crowd-fix-animator-sydney-australia?domain=netflix.com&microsite=netflix.com
"Senior HR Business Partner, EMEA",Netflix,74.2,✅ GOOD MATCH - Consider applying,,"Amsterdam, Netherlands",https://explore.jobs.netflix.net/careers/job/790304503652-senior-hr-business-partner-emea-amsterdam-netherlands?domain=netflix.com&microsite=netflix.com
"Manager, Internal Communications - Content, Marketing & Global Affairs",Netflix,74.15,✅ GOOD MATCH - Consider applying,"$160,000 - $320,000","Los Angeles, California, United States of America",https://explore.jobs.netflix.net/careers/job/790312196673-manager-internal-communications-content-marketing-global-affairs-los-angeles-california-united-states-of-america?domain=netflix.com&microsite=netflix.com
"Coordinator, Awards - Animation",Netflix,74.14,✅ GOOD MATCH - Consider applying,"$60,000 - $95,000","New York, New York, United States of America",https://explore.jobs.netflix.net/careers/job/790311825077-coordinator-awards-animation-new-york-new-york-united-states-of-america?domain=netflix.com&microsite=netflix.com
"Transportation Coordinator, Executive Fleet Team",Netflix,74.14,✅ GOOD MATCH - Consider applying,"$50,000 - $190,000","Los Angeles, California, United States of America",https://explore.jobs.netflix.net/careers/job/790311908184-transportation-coordinator-executive-fleet-team-los-angeles-california-united-states-of-america?domain=netflix.com&microsite=netflix.com
"Director, Publicity - Korea",Netflix,74.12,✅ GOOD MATCH - Consider applying,,"Seoul, Korea, Republic of",https://explore.jobs.netflix.net/careers/job/790304664898-director-publicity-korea-seoul-korea-republic-of?domain=netflix.com&microsite=netflix.com
"Director, Publicity - Japan",Netflix,74.11,✅ GOOD MATCH - Consider applying,,"Tokyo, Japan",https://explore.jobs.netflix.net/careers/job/790304576602-director-publicity-japan-tokyo-japan?domain=netflix.com&microsite=netflix.com
"Manager, Business Affairs",Netflix,74.04,✅ GOOD MATCH - Consider applying,,"Tokyo, Japan",https://explore.jobs.netflix.net/careers/job/790298826104-manager-business-affairs-tokyo-japan?domain=netflix.com&microsite=netflix.com
"Specialist, Publicity, Canada",Netflix,74.0,✅ GOOD MATCH - Consider applying,,"Toronto, Canada",https://explore.jobs.netflix.net/careers/job/790304921300-specialist-publicity-canada-toronto-canada?domain=netflix.com&microsite=netflix.com
Senior Ad Sales Partner - Korea,NETFLIX,73.99,✅ GOOD MATCH - Consider applying,,"Seoul, Korea, Republic of",https://explore.jobs.netflix.net/careers/job/790302011601-senior-ad-sales-partner-korea-seoul-korea-republic-of?domain=netflix.com&microsite=netflix.com
Animator,Netflix Animation Studios,73.98,✅ GOOD MATCH - Consider applying,,"Sydney, Australia",https://explore.jobs.netflix.net/careers/job/790301137908-animator-sydney-australia?domain=netflix.com&microsite=netflix.com
"Coordinator, Term Deal Payroll, PACT",Netflix,73.97,✅ GOOD MATCH - Consider applying,"$70,000 - $175,000","Los Angeles, California, United States of America",https://explore.jobs.netflix.net/careers/job/790304466430-coordinator-term-deal-payroll-pact-los-angeles-california-united-states-of-america?domain=netflix.com&microsite=netflix.com
Matte Painting Artist,Netflix Animation Studios (NAS),73.88,✅ GOOD MATCH - Consider applying,$80k -160k CAD,"Vancouver, Canada",https://explore.jobs.netflix.net/careers/job/790303497827-matte-painting-artist-vancouver-canada?domain=netflix.com&microsite=netflix.com
"Manager, Enterprise Security Operations - EMEA",Netflix,73.86,✅ GOOD MATCH - Consider applying,,"Warsaw, Poland",https://explore.jobs.netflix.net/careers/job/790304899385-manager-enterprise-security-operations-emea-warsaw-poland?domain=netflix.com&microsite=netflix.com
HR Associate - Japan,Netflix,73.86,✅ GOOD MATCH - Consider applying,,"Tokyo, Japan",https://explore.jobs.netflix.net/careers/job/790311891168-hr-associate-japan-tokyo-japan?domain=netflix.com&microsite=netflix.com
"Manager, Marketing Planning - UCAN",Netflix,73.85,✅ GOOD MATCH - Consider applying,"$150,000 - $260,000","Los Angeles, California, United States of America",https://explore.jobs.netflix.net/careers/job/790312242701-manager-marketing-planning-ucan-los-angeles-california-united-states-of-america?domain=netflix.com&microsite=netflix.com
"Specialist, Business Affairs (Content Licensing and Strategic Partnership) - Japan",Netflix,73.84,✅ GOOD MATCH - Consider applying,,"Tokyo, Japan",https://explore.jobs.netflix.net/careers/job/790304347046-specialist-business-affairs-content-licensing-and-strategic-partnership-japan-tokyo-japan?domain=netflix.com&microsite=netflix.com
"Creative Assistant, Content (Film Pod) - Korea",Netflix,73.8,✅ GOOD MATCH - Consider applying,,"Seoul, Korea, Republic of",https://explore.jobs.netflix.net/careers/job/790303750072-creative-assistant-content-film-pod-korea-seoul-korea-republic-of?domain=netflix.com&microsite=netflix.com
"Manager, Social Marketing - DACH",Netflix,73.8,✅ GOOD MATCH - Consider applying,,"Berlin, Germany",https://explore.jobs.netflix.net/careers/job/790311775708-manager-social-marketing-dach-berlin-germany?domain=netflix.com&microsite=netflix.com
Dubbing - Production Manager - LATAM Spanish,Netflix,73.78,✅ GOOD MATCH - Consider applying,,"Mexico City, Mexico",https://explore.jobs.netflix.net/careers/job/790303765784-dubbing-production-manager-latam-spanish-mexico-city-mexico?domain=netflix.com&microsite=netflix.com
"Counsel, Marketing Legal (BENELUX), 12 Month Fixed Term Parental Leave Cover",Netflix,73.78,✅ GOOD MATCH - Consider applying,,"Amsterdam, Netherlands",https://explore.jobs.netflix.net/careers/job/790311893635-counsel-marketing-legal-benelux-12-month-fixed-term-parental-leave-cover-amsterdam-netherlands?domain=netflix.com&microsite=netflix.com
"Director, Production - Japan",Netflix,73.76,✅ GOOD MATCH - Consider applying,,"Tokyo, Japan",https://explore.jobs.netflix.net/careers/job/790302851017-director-production-japan-tokyo-japan?domain=netflix.com&microsite=netflix.com
"Manager, Film & Series Marketing - India",Netflix,73.73,✅ GOOD MATCH - Consider applying,,"Mumbai, India",https://explore.jobs.netflix.net/careers/job/790304650308-manager-film-series-marketing-india-mumbai-india?domain=netflix.com&microsite=netflix.com
Programmatic Sales Lead (Seller) - México,Netflix,73.67,✅ GOOD MATCH - Consider applying,,"Mexico City, Mexico",https://explore.jobs.netflix.net/careers/job/790312023669-programmatic-sales-lead-seller-m%C3%A9xico-mexico-city-mexico?domain=netflix.com&microsite=netflix.com
"Senior Manager, Brand & Slate Marketing - Korea",Netflix,73.64,✅ GOOD MATCH - Consider applying,,"Seoul, Korea, Republic of",https://explore.jobs.netflix.net/careers/job/790312028944-senior-manager-brand-slate-marketing-korea-seoul-korea-republic-of?domain=netflix.com&microsite=netflix.com
"Executive Assistant, Global Affairs EMEA",Netflix,73.64,✅ GOOD MATCH - Consider applying,,"Amsterdam, Netherlands",https://explore.jobs.netflix.net/careers/job/790312029417-executive-assistant-global-affairs-emea-amsterdam-netherlands?domain=netflix.com&microsite=netflix.com
"Coordinator, Talent Experiences & Gifting - APAC (ex-India)",Netflix,73.63,✅ GOOD MATCH - Consider applying,,"Seoul, Korea, Republic of",https://explore.jobs.netflix.net/careers/job/790301413703-coordinator-talent-experiences-gifting-apac-ex-india--seoul-korea-republic-of?domain=netflix.com&microsite=netflix.com
"Tax Analyst, UK Tax",Netflix,73.6,✅ GOOD MATCH - Consider applying,,"London, United Kingdom",https://explore.jobs.netflix.net/careers/job/790312239084-tax-analyst-uk-tax-london-united-kingdom?domain=netflix.com&microsite=netflix.com
Marketing Manager - France,Netflix,73.59,✅ GOOD MATCH - Consider applying,,"Paris, France",https://explore.jobs.netflix.net/careers/job/790311978006-marketing-manager-france-paris-france?domain=netflix.com&microsite=netflix.com
"Manager, Brand & Slate Marketing - Korea",Netflix,73.58,✅ GOOD MATCH - Consider applying,,"Seoul, Korea, Republic of",https://explore.jobs.netflix.net/careers/job/790304931720-manager-brand-slate-marketing-korea-seoul-korea-republic-of?domain=netflix.com&microsite=netflix.com
"Director, Marketing - SEA,TW & HK",Netflix,73.57,✅ GOOD MATCH - Consider applying,,"Singapore, Singapore or Bangkok, Thailand",https://explore.jobs.netflix.net/careers/job/790303033342-director-marketing-sea-tw-hk-singapore-singapore?domain=netflix.com&microsite=netflix.com
"Senior Ad Sales Partner, Korea",Netflix,73.54,✅ GOOD MATCH - Consider applying,,"Seoul, Korea, Republic of",https://explore.jobs.netflix.net/careers/job/790302011635-senior-ad-sales-partner-korea-seoul-korea-republic-of?domain=netflix.com&microsite=netflix.com
"Counsel - Business & Legal Affairs, UK Scripted Series",Netflix,73.53,✅ GOOD MATCH - Consider applying,,"London, United Kingdom",https://explore.jobs.netflix.net/careers/job/790303586701-counsel-business-legal-affairs-uk-scripted-series-london-united-kingdom?domain=netflix.com&microsite=netflix.com
"Coordinator, Production Management (Live Action)",Netflix,73.53,✅ GOOD MATCH - Consider applying,,"Tokyo, Japan",https://explore.jobs.netflix.net/careers/job/790312077214-coordinator-production-management-live-action--tokyo-japan?domain=netflix.com&microsite=netflix.com
"Administrative Assistant, Games",Netflix,73.52,✅ GOOD MATCH - Consider applying,"$60,000 - $240,000","Los Angeles, California, United States of America or Los Gatos, California, United States of America",https://explore.jobs.netflix.net/careers/job/790304920001-administrative-assistant-games-los-angeles-california-united-states-of-america?domain=netflix.com&microsite=netflix.com
Talent Coordinator - Netflix Animation Studios,Netflix Animation Studios,73.48,✅ GOOD MATCH - Consider applying,$29-40 per hour,"Burbank, California, United States of America",https://explore.jobs.netflix.net/careers/job/790301239537-talent-coordinator-netflix-animation-studios-burbank-california-united-states-of-america?domain=netflix.com&microsite=netflix.com
Senior Content Executive - Thailand,Netflix,73.45,✅ GOOD MATCH - Consider applying,,"Bangkok, Thailand",https://explore.jobs.netflix.net/careers/job/790304770383-senior-content-executive-thailand-bangkok-thailand?domain=netflix.com&microsite=netflix.com
"HRBP, Production HR - UK",Netflix,73.43,✅ GOOD MATCH - Consider applying,,"London, United Kingdom",https://explore.jobs.netflix.net/careers/job/790304420914-hrbp-production-hr-uk-london-united-kingdom?domain=netflix.com&microsite=netflix.com
Sr. Manager Marketing - Nordics,Netflix,73.4,✅ GOOD MATCH - Consider applying,,"Stockholm, Sweden",https://explore.jobs.netflix.net/careers/job/790302551371-sr-manager-marketing-nordics-stockholm-sweden?domain=netflix.com&microsite=netflix.com
Animator,Netflix Animation Studios (NAS),73.38,✅ GOOD MATCH - Consider applying,$80K-$160K CAD,"Vancouver, Canada",https://explore.jobs.netflix.net/careers/job/790301134630-animator-vancouver-canada?domain=netflix.com&microsite=netflix.com
Comms. Specialist - CEE,Netflix,73.33,✅ GOOD MATCH - Consider applying,,"Warsaw, Poland",https://explore.jobs.netflix.net/careers/job/790312016878-comms-specialist-cee-warsaw-poland?domain=netflix.com&microsite=netflix.com
"Administrative Assistant, Global Affairs - India",Netflix,73.32,✅ GOOD MATCH - Consider applying,,"New Delhi, India",https://explore.jobs.netflix.net/careers/job/790311775706-administrative-assistant-global-affairs-india-new-delhi-india?domain=netflix.com&microsite=netflix.com
"EMEA Marketing Manager, Experiences",Netflix,73.27,✅ GOOD MATCH - Consider applying,,"London, United Kingdom",https://explore.jobs.netflix.net/careers/job/790304400867-emea-marketing-manager-experiences-london-united-kingdom?domain=netflix.com&microsite=netflix.com
"Counsel, Business & Legal Affairs - CEE",Netflix,73.21,✅ GOOD MATCH - Consider applying,,"Warsaw, Poland",https://explore.jobs.netflix.net/careers/job/790311893636-counsel-business-legal-affairs-cee-warsaw-poland?domain=netflix.com&microsite=netflix.com
Studio Art Director - Next games,Netflix / Next Games,73.21,✅ GOOD MATCH - Consider applying,,"Helsinki, Finland",https://explore.jobs.netflix.net/careers/job/790311764747-studio-art-director-next-games-helsinki-finland?domain=netflix.com&microsite=netflix.com
Senior Account Manager - Japan,Netflix,73.18,✅ GOOD MATCH - Consider applying,,"Tokyo, Japan",https://explore.jobs.netflix.net/careers/job/790304769636-senior-account-manager-japan-tokyo-japan?domain=netflix.com&microsite=netflix.com
Sales Partner - Australia,Netflix,73.1,✅ GOOD MATCH - Consider applying,,"Sydney, Australia",https://explore.jobs.netflix.net/careers/job/790312255612-sales-partner-australia-sydney-australia?domain=netflix.com&microsite=netflix.com
"Counsel, Business & Legal Affairs - France",Netflix,72.96,✅ GOOD MATCH - Consider applying,,"Paris, France",https://explore.jobs.netflix.net/careers/job/790311843006-counsel-business-legal-affairs-france-paris-france?domain=netflix.com&microsite=netflix.com
"Counsel, Business & Legal Affairs, Non Fiction - UK",Netflix,72.96,✅ GOOD MATCH - Consider applying,,"London, United Kingdom",https://explore.jobs.netflix.net/careers/job/790311893816-counsel-business-legal-affairs-non-fiction-uk-london-united-kingdom?domain=netflix.com&microsite=netflix.com
"HR Business Partner, Eyeline Studios - Vancouver",Netflix / Scanline,72.95,✅ GOOD MATCH - Consider applying,"$80,000 - $280,000","Vancouver, Canada",https://explore.jobs.netflix.net/careers/job/790304919551-hr-business-partner-eyeline-studios-vancouver-scanline-vancouver-canada?domain=netflix.com&microsite=netflix.com
"Manager, Consumer Products - Anime",Netflix,72.92,✅ GOOD MATCH - Consider applying,,"Tokyo, Japan",https://explore.jobs.netflix.net/careers/job/790303869534-manager-consumer-products-anime-tokyo-japan?domain=netflix.com&microsite=netflix.com
"Senior Manager, Photo & AV Studio - DACH",Netflix,72.9,✅ GOOD MATCH - Consider applying,,"Berlin, Germany",https://explore.jobs.netflix.net/careers/job/790304637934-senior-manager-photo-av-studio-dach-berlin-germany?domain=netflix.com&microsite=netflix.com
Marketing Partnership Manager - Japan,Netflix,72.83,✅ GOOD MATCH - Consider applying,,"Tokyo, Japan",https://explore.jobs.netflix.net/careers/job/790300303045-marketing-partnership-manager-japan-tokyo-japan?domain=netflix.com&microsite=netflix.com
