job_title,company,match_score,recommendation,salary_range,location,job_url
Lead Data Engineer,Capital One,81.82,🚀 STRONG MATCH - Highly recommended,"$211,000 - $240,800 (New York, NY); $175,800 - $200,700 (Richmond, VA)","McLean, Virginia/Richmond, Virginia/New York, New York",https://www.capitalonecareers.com/job/mclean/lead-data-engineer/1732/85218109920
"Manager, Data Scientist (Small Business Charge Card Valuations)",Capital One,81.82,🚀 STRONG MATCH - Highly recommended,,"McLean, Virginia",https://www.capitalonecareers.com/job/mclean/manager-data-scientist/1732/85068229712
Senior Data Engineer (Bank Tech),Capital One,81.82,🚀 STRONG MATCH - Highly recommended,,"McLean, Virginia",https://www.capitalonecareers.com/job/mclean/senior-data-engineer-bank-tech/1732/84767010304
Senior Data Engineer,Capital One,81.82,🚀 STRONG MATCH - Highly recommended,"$144,200 - $164,600","Richmond, Virginia",https://www.capitalonecareers.com/job/richmond/senior-data-engineer/1732/86072166288
Lead Data Engineer,Capital One,81.81,🚀 STRONG MATCH - Highly recommended,"$175,800 - $200,700","McLean, Virginia; Richmond, Virginia",https://www.capitalonecareers.com/job/mclean/lead-data-engineer/1732/84767015744
Senior Data Engineer ( Enterprise Platforms Technology),Capital One,81.81,🚀 STRONG MATCH - Highly recommended,"$144,200 - $164,600","McLean, Virginia",https://www.capitalonecareers.com/job/mclean/senior-data-engineer-enterprise-platforms-technology/1732/86448346128
"Lead Data Engineer, Python",Capital One,81.81,🚀 STRONG MATCH - Highly recommended,"$175,800 - $200,700","Plano, Texas",https://www.capitalonecareers.com/job/plano/lead-data-engineer-python/1732/84767057776
Senior Data Engineer,Capital One,81.8,🚀 STRONG MATCH - Highly recommended,"$144,200 - $164,600 (for Richmond, VA)","McLean, Virginia | Richmond, Virginia",https://www.capitalonecareers.com/job/mclean/senior-data-engineer/1732/86179445248
"Senior Manager, Data Engineering",Capital One,81.8,🚀 STRONG MATCH - Highly recommended,,"Richmond, Virginia",https://www.capitalonecareers.com/job/richmond/senior-manager-data-engineering/1732/85563041952
"Lead Data Engineer (Python, SQL, AWS)",Capital One,81.8,🚀 STRONG MATCH - Highly recommended,"$175,800 - $200,700 (for Plano, TX and Richmond, VA)","McLean, Virginia or Plano, Texas or Richmond, Virginia",https://www.capitalonecareers.com/job/mclean/lead-data-engineer-python-sql-aws/1732/84767012320
Lead Data Engineer,Capital One,81.78,🚀 STRONG MATCH - Highly recommended,"$175,800 - $200,700 (for Plano, TX and Richmond, VA)","McLean, Virginia; Plano, Texas; Richmond, Virginia",https://www.capitalonecareers.com/job/mclean/lead-data-engineer/1732/84767050464
Distinguished Applied Researcher,Capital One,81.77,🚀 STRONG MATCH - Highly recommended,"$300,200 - $342,600 (Cambridge, MA, McLean, VA); $327,600 - $373,800 (New York, NY, San Francisco, CA); $273,000 - $311,500 (Richmond, VA)","McLean, Virginia, Richmond, Virginia, New York, New York, Cambridge, Massachusetts, San Jose, California, San Francisco, California",https://www.capitalonecareers.com/job/mclean/distinguished-applied-researcher/1732/84767017360
"Senior Manager, Data Science - Financial Services",Capital One,81.77,🚀 STRONG MATCH - Highly recommended,,"Plano, Texas",https://www.capitalonecareers.com/job/plano/senior-manager-data-science-financial-services/1732/84766993680
Lead Data Engineer,Capital One,81.76,🚀 STRONG MATCH - Highly recommended,"$175,800 - $200,700","McLean, Virginia | Richmond, Virginia",https://www.capitalonecareers.com/job/mclean/lead-data-engineer/1732/84767050080
"Senior Data Engineer (Python, SQL, AWS) - FS Data",Capital One,81.74,🚀 STRONG MATCH - Highly recommended,,"Plano, Texas",https://www.capitalonecareers.com/job/plano/senior-data-engineer-python-sql-aws-fs-data/1732/84767014288
"Director, Data Science",Capital One,81.73,🚀 STRONG MATCH - Highly recommended,"$239,900 - $273,800 (Richmond, VA); $287,800 - $328,500 (New York, NY)","McLean, Virginia, New York, New York, Richmond, Virginia",https://www.capitalonecareers.com/job/mclean/director-data-science/1732/85519544192
Senior Data Engineer (Bank Tech),Capital One,81.72,🚀 STRONG MATCH - Highly recommended,,"Wilmington, Delaware",https://www.capitalonecareers.com/job/wilmington/senior-data-engineer-bank-tech/1732/85997181936
Lead Data Engineer (Enterprise Platform Technology),Capital One,81.68,🚀 STRONG MATCH - Highly recommended,"$175,800 - $200,700","McLean, Virginia",https://www.capitalonecareers.com/job/mclean/lead-data-engineer-enterprise-platform-technology/1732/86291846768
"Senior Lead Data Engineer (Python, SQL, AWS)",Capital One,81.68,🚀 STRONG MATCH - Highly recommended,"$204,900 - $233,800","McLean, Virginia / Richmond, Virginia",https://www.capitalonecareers.com/job/mclean/senior-lead-data-engineer-python-sql-aws/1732/84767015376
Senior Data Engineer (Bank Tech),Capital One,81.67,🚀 STRONG MATCH - Highly recommended,,"McLean, Virginia",https://www.capitalonecareers.com/job/mclean/senior-data-engineer-bank-tech/1732/85041708208
Lead Data Engineer,Capital One,81.65,🚀 STRONG MATCH - Highly recommended,"$175,800 - $200,700 (for Plano, TX and Richmond, VA)","McLean, Virginia, Plano, Texas, Richmond, Virginia",https://www.capitalonecareers.com/job/mclean/lead-data-engineer/1732/84767012128
Senior Data Engineer (Enterprise Platforms Technology),Capital One,81.63,🚀 STRONG MATCH - Highly recommended,"$144,200 - $181,000 (Varies by location)","McLean, Virginia, Plano, Texas, Richmond, Virginia",https://www.capitalonecareers.com/job/mclean/senior-data-engineer-enterprise-platforms-technology/1732/86554191824
Senior Lead Data Engineer (Python/AWS),Capital One,81.62,🚀 STRONG MATCH - Highly recommended,,"Chicago, Illinois",https://www.capitalonecareers.com/job/chicago/senior-lead-data-engineer-python-aws/1732/84767065792
Lead Data Engineer (Bank Tech),Capital One,81.62,🚀 STRONG MATCH - Highly recommended,,"McLean, Virginia",https://www.capitalonecareers.com/job/mclean/lead-data-engineer-bank-tech/1732/84767064608
Senior Data Engineer,Capital One,81.62,🚀 STRONG MATCH - Highly recommended,"$144,200 - $164,600 (Richmond, VA); $158,600 - $181,000 (McLean, VA)","Richmond, Virginia, McLean, Virginia, Cambridge, Massachusetts",https://www.capitalonecareers.com/job/richmond/senior-data-engineer/1732/85967976864
Applied Researcher I,Capital One,81.61,🚀 STRONG MATCH - Highly recommended,"$234,000 - $267,000","New York, New York",https://www.capitalonecareers.com/job/new-york/applied-researcher-i/1732/85958561648
Senior Lead Data Engineer,Capital One,81.6,🚀 STRONG MATCH - Highly recommended,"$225,400 - $257,200","McLean, Virginia",https://www.capitalonecareers.com/job/mclean/senior-lead-data-engineer/1732/84767056304
"Lead Data Engineer (Java, Python, Spark, AWS)",Capital One,81.58,🚀 STRONG MATCH - Highly recommended,"$175,800 - $200,700 (Plano, TX and Richmond, VA)","Plano, Texas / McLean, Virginia / Richmond, Virginia",https://www.capitalonecareers.com/job/plano/lead-data-engineer-java-python-spark-aws/1732/84767015152
Applied Researcher I,Capital One,81.58,🚀 STRONG MATCH - Highly recommended,"$234,000 - $267,000","San Francisco, California",https://www.capitalonecareers.com/job/san-francisco/applied-researcher-i/1732/84767065296
Senior Data Engineer (Enterprise Platforms Technology),Capital One,81.55,🚀 STRONG MATCH - Highly recommended,"$158,600 - $181,000","McLean, Virginia",https://www.capitalonecareers.com/job/mclean/senior-data-engineer-enterprise-platforms-technology/1732/84767064256
Lead Data Engineer,Capital One,81.53,🚀 STRONG MATCH - Highly recommended,"$175,800 - $200,700 (Richmond, VA); $211,000 - $240,800 (New York, NY)","McLean, Virginia, New York, New York, Richmond, Virginia",https://www.capitalonecareers.com/job/mclean/lead-data-engineer/1732/80707548416
Senior Data Engineer (Bank Tech),Capital One,81.53,🚀 STRONG MATCH - Highly recommended,"$144,200 - $164,600 (for Plano, TX and Richmond, VA)","McLean, Virginia; Plano, Texas; Richmond, Virginia",https://www.capitalonecareers.com/job/mclean/senior-data-engineer-bank-tech/1732/84767065872
Applied Researcher I,Capital One,81.52,🚀 STRONG MATCH - Highly recommended,"$234,000 - $267,000","San Jose, California",https://www.capitalonecareers.com/job/san-jose/applied-researcher-i/1732/84768140512
Senior Data Engineer (Enterprise Platforms Technology),Capital One,81.51,🚀 STRONG MATCH - Highly recommended,"$144,200 - $164,600","Richmond, Virginia",https://www.capitalonecareers.com/job/richmond/senior-data-engineer-enterprise-platforms-technology/1732/86005068432
Lead Data Engineer (Enterprise Platforms Technology),Capital One,81.5,🚀 STRONG MATCH - Highly recommended,"$175,800 - $200,700","McLean, Virginia",https://www.capitalonecareers.com/job/mclean/lead-data-engineer-enterprise-platforms-technology/1732/85768675680
Lead Data Engineer,Capital One,81.49,🚀 STRONG MATCH - Highly recommended,"$175,800 - $200,700 (Richmond, VA); $211,000 - $240,800 (New York, NY); $193,400 - $220,700 (Cambridge, MA)","McLean, Virginia, Cambridge, Massachusetts, Richmond, Virginia, New York, New York",https://www.capitalonecareers.com/job/mclean/lead-data-engineer/1732/84768160368
Lead Data Engineer,Capital One,81.48,🚀 STRONG MATCH - Highly recommended,,"McLean, Virginia",https://www.capitalonecareers.com/job/mclean/lead-data-engineer/1732/85958561600
Senior Data Engineer (Enterprise Platforms Technology),Capital One,81.48,🚀 STRONG MATCH - Highly recommended,"$144,200 - $164,600","McLean, Virginia",https://www.capitalonecareers.com/job/mclean/senior-data-engineer-enterprise-platforms-technology/1732/86526006944
"Sr Associate, Data Analyst - Card",Capital One,81.48,🚀 STRONG MATCH - Highly recommended,"$99,100 - $113,100 (for Richmond, VA and Chicago, IL)","McLean, Virginia, Chicago, Illinois, Richmond, Virginia",https://www.capitalonecareers.com/job/mclean/sr-associate-data-analyst-card/1732/84930318912
Senior Data Engineer,Capital One,81.47,🚀 STRONG MATCH - Highly recommended,"$144,200 - $164,600 (for Richmond, VA)","McLean, Virginia or Richmond, Virginia",https://www.capitalonecareers.com/job/mclean/senior-data-engineer/1732/84960620704
"Manager, Data Science - Financial Services",Capital One,81.47,🚀 STRONG MATCH - Highly recommended,,"Plano, Texas",https://www.capitalonecareers.com/job/plano/manager-data-science-financial-services/1732/84767056848
Principal Data Analyst,Capital One,81.47,🚀 STRONG MATCH - Highly recommended,,"Plano, Texas",https://www.capitalonecareers.com/job/plano/principal-data-analyst/1732/84768144256
"Manager, Data Science - GenAI Digital Assistant",Capital One,81.47,🚀 STRONG MATCH - Highly recommended,"$211,000 - $240,800 (for San Jose, CA)","San Jose, California",https://www.capitalonecareers.com/job/san-jose/manager-data-science-genai-digital-assistant/1732/86070871216
Lead Data Engineer (Bank Tech),Capital One,81.47,🚀 STRONG MATCH - Highly recommended,,"Wilmington, Delaware",https://www.capitalonecareers.com/job/wilmington/lead-data-engineer-bank-tech/1732/84767001664
"Manager, Data Science",Capital One,81.46,🚀 STRONG MATCH - Highly recommended,,"McLean, Virginia",https://www.capitalonecareers.com/job/mclean/manager-data-science/1732/84766999472
Senior Lead Software Engineer,Capital One,81.45,🚀 STRONG MATCH - Highly recommended,,"Bengaluru, India",https://www.capitalonecareers.com/job/bengaluru/senior-lead-software-engineer/1732/73549481024
Lead Data Engineer,Capital One,81.45,🚀 STRONG MATCH - Highly recommended,"$175,800 - $200,700","Richmond, Virginia",https://www.capitalonecareers.com/job/richmond/lead-data-engineer/1732/84766997792
"Senior Data Engineer (Python, SQL, AWS) - Navigator Data",Capital One,81.44,🚀 STRONG MATCH - Highly recommended,,"Plano, Texas",https://www.capitalonecareers.com/job/plano/senior-data-engineer-python-sql-aws-navigator-data/1732/86179445312
Lead Data Engineer,Capital One,81.43,🚀 STRONG MATCH - Highly recommended,"$175,800 - $200,700","McLean, Virginia",https://www.capitalonecareers.com/job/mclean/lead-data-engineer/1732/84767068592
"Lead, Data Engineer",Capital One,81.43,🚀 STRONG MATCH - Highly recommended,"$175,800 - $200,700 (Richmond, VA)","McLean, Virginia / Richmond, Virginia",https://www.capitalonecareers.com/job/mclean/lead-data-engineer/1732/86301349552
Senior Lead Data Engineer,Capital One,81.43,🚀 STRONG MATCH - Highly recommended,"$204,900 - $233,800 (for Plano, TX and Richmond, VA)","McLean, Virginia; Plano, Texas; Richmond, Virginia",https://www.capitalonecareers.com/job/mclean/senior-lead-data-engineer/1732/84767014176
Senior Lead Data Engineer,Capital One,81.41,🚀 STRONG MATCH - Highly recommended,,"McLean, Virginia",https://www.capitalonecareers.com/job/mclean/senior-lead-data-engineer/1732/86179444896
Senior Lead Data Engineer,Capital One,81.4,🚀 STRONG MATCH - Highly recommended,"$204,900 - $233,800","McLean, Virginia / Richmond, Virginia",https://www.capitalonecareers.com/job/mclean/senior-lead-data-engineer/1732/85813785408
Lead Machine Learning,Capital One,81.4,🚀 STRONG MATCH - Highly recommended,,"Riverwoods, Illinois",https://www.capitalonecareers.com/job/riverwoods/lead-machine-learning/1732/85732606560
Senior Data Engineer (Enterprise Platform Technology),Capital One,81.4,🚀 STRONG MATCH - Highly recommended,"$144,200 - $164,600","Richmond, Virginia",https://www.capitalonecareers.com/job/richmond/senior-data-engineer-enterprise-platform-technology/1732/84767056448
Senior Lead Data Engineer,Capital One,81.4,🚀 STRONG MATCH - Highly recommended,"$245,900 - $280,600 (for New York, NY location)","McLean, Virginia | New York, New York",https://www.capitalonecareers.com/job/mclean/senior-lead-data-engineer/1732/85786040416
Principal Data Analyst-Marketing and Servicing Communications,Capital One,81.4,🚀 STRONG MATCH - Highly recommended,"$115,900 - $132,200","McLean, Virginia",https://www.capitalonecareers.com/job/mclean/principal-data-analyst-retail-bank/1732/86438950912
Senior Data Engineer (Bank Tech),Capital One,81.38,🚀 STRONG MATCH - Highly recommended,,"Richmond, Virginia",https://www.capitalonecareers.com/job/richmond/senior-data-engineer-bank-tech/1732/84768128576
"Senior Manager Data Engineering (Python/Java, Spark/Pyspark, AWS)",Capital One,81.37,🚀 STRONG MATCH - Highly recommended,,"Chicago, Illinois",https://www.capitalonecareers.com/job/chicago/senior-manager-data-engineering-python-java-spark-pyspark-aws/1732/85995892448
Senior Data Engineer (Enterprise Platforms Technology),Capital One,81.37,🚀 STRONG MATCH - Highly recommended,,"Richmond, Virginia",https://www.capitalonecareers.com/job/richmond/senior-data-engineer-enterprise-platforms-technology/1732/84147943456
Senior Data Engineer (Bank Tech),Capital One,81.35,🚀 STRONG MATCH - Highly recommended,"$144,200 - $164,600","Richmond, Virginia",https://www.capitalonecareers.com/job/richmond/senior-data-engineer-bank-tech/1732/84766992656
Applied Researcher II,Capital One,81.34,🚀 STRONG MATCH - Highly recommended,"$280,700 - $320,400","San Francisco, California",https://www.capitalonecareers.com/job/san-francisco/applied-researcher-ii/1732/84768147328
Senior Data Engineer (Bank Tech),Capital One,81.33,🚀 STRONG MATCH - Highly recommended,"$144,200 - $164,600","Richmond, Virginia | McLean, Virginia",https://www.capitalonecareers.com/job/richmond/senior-data-engineer-bank-tech/1732/84767068096
Distinguished Machine Learning Engineer- Capital One Software (Remote),Capital One,81.32,🚀 STRONG MATCH - Highly recommended,"$239,900 - $273,800","Richmond, Virginia (Remote)",https://www.capitalonecareers.com/job/richmond/distinguished-machine-learning-engineer-capital-one-software-remote/1732/85703273088
Senior Lead Software Engineer,Capital One,81.3,🚀 STRONG MATCH - Highly recommended,,"Bengaluru, India",https://www.capitalonecareers.com/job/bengaluru/senior-lead-software-engineer/1732/85402859488
